tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL009298g1.t1	HMEL009298g1	3.04617	6.461861	4247.716446	4.120062	6.176517	4496.649247	38.562178	3.867311	75.779785	43.351566	22.858218	10.014301
HMEL009298g2.t1	HMEL009298g2	390.979065	1258.279728	866.538525	580.420385	1840.239276	846.257324	978.226696	742.057638	469.331721	307.325574	1217.218757	837.007616
HMEL009300g1.t1	HMEL009300g1	36.319255	28.675264	27.320324	32.592123	23.972202	24.114109	10.053018	12.617266	12.303591	16.338303	5.923253	8.283882
HMEL003622g1.t1	HMEL003622g1	0	0	0	0	0	0	0	0	0	24.197459	0	0
HMEL006460g1.t1	HMEL006460g1	0	0	0	0	0	0	0	2.272906	3.400679	8.915567	5.724376	1.230206
HMEL034722g1.t1	HMEL034722g1	140.969	34.018343	12.413848	154.703376	17.777095	15.598635	66.912157	0.744525	69.327098	94.602775	43.744259	3.27402
HMEL034723g1.t1	HMEL034723g1	0	141.289136	0	13.04126	100.032624	0	8.275887	6.30646	0	10.298115	3.503768	16.686247
HMEL003814g1.t1	HMEL003814g1	1.846324	20.471278	4.939932	2.50759	33.161248	10.21374	2.250564	5.816722	0	0	4.858668	4.69626
HMEL022562-RA	HMEL022562-RA	0	0	0	0	0	0	0	1.238578	0	0	1.05276	0
HmelUGT33S3.mrna	HmelUGT33S3	0	0	0	0	0	0	0	0	0	0	0	0.342136
HMEL034737g1.t1	HMEL034737g1	0	0	36.155357	0	0	35.232564	0	42.386021	0	34.352161	0	34.216253
HMEL008268g1.t1	HMEL008268g1	566.959318	421.939973	499.407836	563.683701	343.629681	444.739754	467.269997	868.784774	634.337931	752.613931	315.004319	782.159946
HMEL012890g1.t1	HMEL012890g1	190.853234	135.372782	198.866486	215.329947	170.594681	156.747817	101.473371	211.900135	121.655959	83.031412	104.547527	230.155669
HMEL034776g1.t1	HMEL034776g1	0.177442	0	0	0	0.367482	0	0.771255	1.135631	0	2.992295	16.693039	1.886121
HMEL004387g1.t1	HMEL004387g1	0	0	0	1.365045	0	0	13.932693	15.941968	0	13.02112	227.198625	22.402409
HMEL012804g2.t1	HMEL012804g2	0	0	0.63768	0.30486	0.398663	0	1.628562	1.189065	5.334492	22.78456	11.964283	1.28461
HMEL034774g1.t1	HMEL034774g1	0.810984	0	0	0	0.839884	0	3.314938	2.464846	3.612161	6.240807	10.757713	5.160079
HMEL012803g1.t1	HMEL012803g1	302.929994	202.497898	0	289.277368	111.606826	488.545151	0	46.633902	96.346387	152.386004	0	0
HMEL012803g1.t2	HMEL012803g1	341.026006	0	1048.595657	309.097994	0	139.344713	156.153918	0	0	0	80.618834	27.279876
HMEL005107g1.t1	HMEL005107g1	1220.194449	1045.026988	1293.962257	1174.773448	1123.807812	1171.514155	700.349741	784.826609	755.377703	1136.915171	669.527923	812.864586
HMEL005109g1.t1	HMEL005109g1	400.415105	156.027097	7.735431	354.698225	147.672735	9.653382	3.185708	6.235585	1.170253	10.923663	6.159705	1.711391
HMEL034773g1.t3	HMEL034773g1	0	0	0	0	7.533311	14.207342	0	137.174803	0	101.277796	68.10317	47.512831
HMEL034773g1.t1	HMEL034773g1	4.276058	3.65149	0	2.670347	1.005688	0	13.931316	17.349654	0	2.348116	0	32.029393
HMEL034773g1.t2	HMEL034773g1	0	0	1.422932	0	0	0	0	0	18.968762	0	1.518176	0
HMEL006036g1.t1	HMEL006036g1	55.700829	12.699499	25.348115	67.546662	7.844086	19.978255	69.823565	92.158277	33.470318	41.006891	27.045174	68.765312
HMEL006035g1.t1	HMEL006035g1	1.458222	0.394206	76.276802	2.4907	1.699113	95.406882	192.431132	279.786244	102.576433	164.817234	217.52359	340.23855
HMEL006034g1.t1	HMEL006034g1	23.334877	4.415285	74.436728	21.192048	2.174622	80.458517	0	0	8.937439	20.596231	3.503768	10.011748
HMEL034766g1.t1	HMEL034766g1	55.205467	132.30734	515.225737	59.806287	103.15072	478.40662	349.749009	106.933281	242.189923	301.048245	294.296566	79.570137
HMEL034765g1.t1	HMEL034765g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL009568g1.t1	HMEL009568g1	0	0.232254	1.418018	0	1.335975	0.365566	0	2.049887	2.053594	10.186927	3.479347	3.012187
HMEL009569g1.t1	HMEL009569g1	0	1.881224	2040.709887	0.687877	14.590656	1566.480867	544.675432	564.413136	676.004595	1361.294501	246.679834	378.890839
HMEL006584g1.t1	HMEL006584g1	0	0	0	0	0	2.454141	0	0	0	21.988153	7.42556	0
HMEL034764g1.t2	HMEL034764g1	0	12.319914	13.315423	6.102295	16.308519	45.940198	0	0	0	0	19.152417	6.253738
HMEL034764g1.t1	HMEL034764g1	0	0	0	0	0	0	0	10.298458	0	0	0	0
HMEL006580g1.t1	HMEL006580g1	456.940326	504.983138	337.792173	594.555852	333.622955	276.895099	175.745804	190.466251	115.560888	151.072207	155.885781	172.055795
HMEL002632g1.t1	HMEL002632g1	25.61318	22.077339	19.257412	27.122715	16.252163	11.169911	6.745711	10.037944	25.714955	16.923005	26.016679	9.190904
HMEL034759g1.t1	HMEL034759g1	0	3.419644	0	0	1.671962	5.39464	6.426711	0	0	0	24.519319	5.151993
HMEL034747g1.t1	HMEL034747g1	121.745135	115.464475	176.045606	163.671484	96.696434	275.676673	136.63734	33.220931	345.970515	104.564491	78.817191	104.414641
HMEL034738g1.t1	HMEL034738g1	0	0	0	0	0	0	0	0	0	173.409413	99.067654	0
HMEL008273g1.t1	HMEL008273g1	48.107398	261.856529	170.367511	72.916647	226.872891	132.485972	33.259043	21.777084	25.72733	20.892255	37.840569	17.567496
HMEL008272g1.t1	HMEL008272g1	76.005132	89.776961	63.657897	82.97354	81.336287	61.937628	37.243536	60.593151	47.753182	57.030883	18.843156	48.933129
HMEL008270g1.t1	HMEL008270g1	36.878796	42.566827	47.227382	39.920552	36.859768	40.673339	37.723437	20.477072	23.886762	24.975274	19.293809	20.7263
HMEL004980g1.t1	HMEL004980g1	53.34631	53.390534	77.622448	35.724786	62.512833	60.222949	31.19631	24.025276	17.00674	46.203077	39.515284	34.058646
HMEL004981g1.t1	HMEL004981g1	57.295624	37.1459	0	27.556595	13.831241	29.718339	0	39.736737	54.464927	0	35.981626	42.506653
HMEL034788g1.t1	HMEL034788g1	38.216779	38.115447	57.193895	40.766488	33.203856	45.668231	33.916348	46.118227	47.346455	25.926901	40.157452	53.625421
HMEL014653g1.t1	HMEL014653g1	4.302133	3.103506	6.415161	2.280381	7.488493	4.116827	4.046622	1.474919	4.397275	6.390257	2.458255	1.577533
HMEL014652g2.t1	HMEL014652g2	0	0	0	0	0	0	0	0	0	0	0	0
HMEL012859g4.t1	HMEL012859g4	0	0	0	0	0	0	0	0	0	0	9.670167	9.339248
HMEL012859g3.t1	HMEL012859g3	6.090131	8.449191	0	1.558781	8.312124	0	0	0	0	0	3.353513	6.383369
HMEL012859g2.t1	HMEL012859g2	4.963275	5.180276	4.171667	7.664349	17.94012	0	9.729541	22.153139	0	24.100462	4.10133	7.847464
HMEL012859g1.t1	HMEL012859g1	7.416499	8.586701	15.105844	5.459854	6.634263	15.492611	60.189851	48.843937	58.090254	39.004812	27.9475	25.190483
HMEL034786g1.t1	HMEL034786g1	93.051054	84.805609	96.381979	77.289496	105.466727	108.427496	523.361379	277.661507	524.008461	410.642941	58.677729	100.25371
HMEL012862g1.t1	HMEL012862g1	10.202384	9.727913	14.330434	10.089076	9.375638	18.948375	20.840779	58.285926	28.401973	30.866318	9.898516	37.537814
HMEL012865g1.t1	HMEL012865g1	46.872094	84.699	34.90751	52.156431	41.995454	11.345109	55.535478	20.444863	110.102495	82.958473	0	66.080084
HMEL034785g1.t1	HMEL034785g1	37.889138	51.208974	45.753506	38.918445	47.006134	57.719462	48.955829	36.865584	46.393583	47.912868	19.185193	27.379525
HMEL034784g1.t1	HMEL034784g1	4.920482	8.766952	9.557373	12.181231	7.642296	30.497156	10.047071	9.963978	14.588482	27.308953	8.156176	13.036378
HMEL012870g2.t1	HMEL012870g2	6.558993	9.100541	25.588681	10.085753	11.217005	21.652643	42.669109	32.496214	64.337426	90.219622	46.947031	86.036523
HMEL012870g1.t1	HMEL012870g1	35.448372	40.225308	89.963685	32.10484	29.148563	62.214439	58.963955	121.067333	52.715967	35.590962	93.417899	109.146478
HMEL012891g1.t1	HMEL012891g1	2480.535398	2243.618977	2731.248752	2703.852079	2276.357836	3064.750589	1809.140784	1933.221335	3052.459444	5203.870487	1889.560729	2459.04377
HMEL034789g1.t1	HMEL034789g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL034789g1.t2	HMEL034789g1	17.600867	2.864321	18.190659	8.36871	2.947912	3.114401	0	5.634757	0	0	0	0
HMEL034789g1.t4	HMEL034789g1	36.539387	26.719731	43.055613	32.302847	39.27828	15.830381	52.508422	13.790306	17.10206	0	8.189966	36.43809
HMEL034789g1.t3	HMEL034789g1	45.431985	57.780184	0	37.896162	28.687605	39.77548	0	31.38147	0	27.116661	9.414459	25.974885
HMEL005411g1.t1	HMEL005411g1	127.209508	141.673367	173.889149	144.838714	108.977706	158.351786	121.027843	184.756122	132.889606	132.137126	58.249044	121.672243
HMEL005412g1.t1	HMEL005412g1	10.582414	33.790813	18.573344	8.300003	0	0	0	0	0	0	0	53.468677
HMEL005413g1.t1	HMEL005413g1	17.371463	10.360553	8.343334	5.748261	0	16.472782	19.459081	14.768759	20.783774	12.050231	24.607979	7.847464
HMEL034791g1.t1	HMEL034791g1	5.109275	5.142648	3.044568	11.369927	4.166142	3.133895	3.117009	0	3.406902	0	2.548744	0.863113
HMEL014338g2.t1	HMEL014338g2	8.118078	2.46347	0	8.572421	1.353901	0	1.391512	5.090268	1.524938	0.888859	3.999566	0
HMEL011573g1.t1	HMEL011573g1	0	0	0	0	0	0	0	6.599303	0	0	0	0
HMEL011575g1.t1	HMEL011575g1	9.389255	11.446202	273.551912	6.637632	15.56618	257.7313	64.200452	157.784984	63.667052	88.040352	53.596235	124.166223
HMEL011575g2.t1	HMEL011575g2	9.114078	10.37579	88.24397	5.589521	14.923458	94.273034	30.375346	76.942205	38.669475	58.473397	21.408504	64.183144
HMEL011579g1.t1	HMEL011579g1	11.663941	9.296566	5.145085	11.519316	8.945532	11.183612	13.210123	2.146156	27.3111	15.915346	8.420314	10.480016
HMEL011581g1.t1	HMEL011581g1	0	0	0	0	0	0	0	0	0	13.66873	0	0
HMEL034802g1.t1	HMEL034802g1	0	0	0	0	0	0	0	0	0	0	0	9.615229
HMEL012210g1.t1	HMEL012210g1	169.999634	118.649567	84.071001	131.362363	102.994461	90.923178	53.785508	78.308464	92.814657	81.240831	22.743142	61.670157
HMEL022079g1.t1	HMEL022079g1	24.660046	0	0	0	0	0	0	0	0	0	39.438958	0
HMEL012208g1.t1	HMEL012208g1	26.616327	39.190984	9.187424	20.745216	27.800638	8.99017	21.699751	0	0	26.168611	0	0
HMEL012207g1.t1	HMEL012207g1	64.080259	74.654147	141.111041	69.524016	115.741778	130.606117	49.617129	53.965346	33.284426	47.114836	22.333663	42.017208
HMEL034800g1.t1	HMEL034800g1	0	0	0	0	0	0	0	0	44.135548	52.004551	0	36.95234
HMEL012046g1.t1	HMEL012046g1	83.390779	58.69996	83.496777	91.193862	54.791043	82.781438	41.279584	32.886053	47.507846	54.919039	19.541434	36.556786
HMEL012049g1.t1	HMEL012049g1	60.461395	41.926739	35.369137	49.826633	54.146434	42.81985	90.101502	27.299505	119.916829	159.100387	73.140529	48.063613
HMEL012051g1.t1	HMEL012051g1	759.009902	692.642477	212.372322	745.940926	833.767191	237.897864	200.406057	174.505526	258.857659	400.371224	243.066381	168.818027
HMEL012052g1.t1	HMEL012052g1	55.850839	34.424628	5.566997	58.727442	41.028452	21.987069	12.996546	48.986165	0	31.958018	10.742738	15.66754
HMEL007956g2.t1	HMEL007956g2	0	0	0	0	0	0	0	0	0	0	48.30482	0
HMEL020543g1.t1	HMEL020543g1	3.177214	0	5.579958	0	1.757346	2.687665	0	0	0	0	0	0
HMEL020543g1.t2	HMEL020543g1	0	1.715738	0	3.016781	0	0	5.955923	13.558698	3.865946	2.90426	3.230647	10.636276
HMEL005122g1.t1	HMEL005122g1	2.966294	3.396955	4.792637	3.549124	2.88449	5.298707	5.175781	15.499138	3.751993	3.059251	8.164678	12.838881
HMEL005119g1.t1	HMEL005119g1	208.491775	203.70189	83.884171	275.14089	167.484042	74.710546	55.868872	33.699186	35.840426	48.509111	60.306079	25.638714
HMEL016103g1.t1	HMEL016103g1	7.145834	0	0	9.181249	7.365162	0	9.32494	0	0	0	0	0
HMEL016103g1.t2	HMEL016103g1	0	19.867363	0	0	0	7.891844	0	0	0	0	0	0
HMEL022301g1.t1	HMEL022301g1	1.413128	5.148703	0.578016	1.35308	6.649101	0.596725	7.358269	12.881771	9.498347	16.654621	8.830094	12.504118
HMEL034807g1.t1	HMEL034807g1	0	0	0	0	0	0	0	0	0	0	48.976005	0
HMEL004936g1.t1	HMEL004936g1	89.989677	88.627249	99.300865	72.233114	81.407162	83.162168	45.760927	47.244058	34.513514	72.825874	68.730544	42.532326
HMEL004935g1.t1	HMEL004935g1	102.710639	95.376067	89.075499	94.747759	82.255795	73.74128	27.948325	38.843718	37.813641	54.40491	29.907307	36.270773
HMEL004933g1.t1	HMEL004933g1	2.586945	0.311366	1.431591	1.151151	0.299135	0	3.707927	3.622529	8.148128	1.583891	12.231521	2.96781
HMEL004932g1.t1	HMEL004932g1	306.09822	270.400955	243.932891	321.717443	246.821188	233.733858	77.522732	59.049313	55.204968	69.512844	58.031437	46.8852
HMEL008057g1.t1	HMEL008057g1	246.249509	209.859242	179.3249	250.676373	195.585446	168.015996	62.646673	44.738606	54.48168	57.932961	48.947669	33.899705
HMEL034811g1.t1	HMEL034811g1	0	0	0	0	0	0	0	36.61059	0	5.974206	12.204065	3.890386
HMEL008054-RA	HMEL008054-RA	0.988978	0.267656	0.40929	1.388101	0.51368	2.109672	0	1.566728	3.528062	3.430643	7.958671	1.71978
HMEL008053g1.t1	HMEL008053g1	6.039007	7.90171	77.627247	1.534059	10.85193	87.370321	694.78147	345.708503	432.072718	488.963176	674.987387	326.809142
HMEL004288g1.t2	HMEL004288g1	0	0	0	0	0	0	0	0	0	9.553563	12.768278	0
HMEL004288g1.t1	HMEL004288g1	12.85387	0	22.234446	20.323385	0	21.806244	0	0	50.536496	0	0	0
HMEL004291g1.t1	HMEL004291g1	55.107183	56.964712	57.237878	48.686609	54.463692	57.663676	29.611588	30.741034	23.848313	29.772672	27.398999	27.728572
HMEL016430g1.t1	HMEL016430g1	103.646217	66.744771	22.92999	71.398447	45.577121	22.30872	13.672085	31.096991	15.063618	14.343244	9.074711	22.106821
HMEL016427g1.t1	HMEL016427g1	0	0	0	0	0	0	35.47503	53.170616	35.156392	41.949345	0	14.45943
HMEL016426g1.t1	HMEL016426g1	159.949029	144.621436	167.204999	171.519465	165.068262	159.528527	99.949583	116.307238	143.040856	206.436592	69.432877	79.571861
HMEL016437g1.t1	HMEL016437g1	0	0.335068	0	0	0	0	0	0.971416	2.911509	6.789843	4.366497	3.704329
HMEL016440g1.t1	HMEL016440g1	465.609626	508.545413	163.620161	463.464624	411.03789	176.468584	71.038706	27.014837	124.012035	93.714651	112.612497	25.067937
HMEL016441g1.t1	HMEL016441g1	100.481058	86.204312	46.004898	97.591597	87.967373	43.321441	22.429283	27.911768	22.926123	34.596951	19.895251	26.165227
HMEL034822g1.t1	HMEL034822g1	57.951797	80.955024	53.849628	70.942073	77.838752	60.22809	41.583623	44.228691	28.069713	36.618622	17.877277	35.213302
HMEL034820g1.t1	HMEL034820g1	4.139938	21.806245	0	42.105759	0	6.975891	16.650522	24.873492	51.200505	0	0	0
HMEL034818g1.t1	HMEL034818g1	81.817604	77.84249	131.27912	71.791195	65.011649	126.39227	55.699099	75.024396	66.48197	109.873405	38.232914	54.848799
HMEL034817g1.t1	HMEL034817g1	0	0	26.749741	0	0	0	0	0	0	0	0	51.519042
HMEL014650g1.t1	HMEL014650g1	136.388284	180.836671	27.893933	113.809159	271.897441	30.473713	12.573065	5.356302	8.073167	5.346285	9.366877	4.984826
HMEL004305g1.t1	HMEL004305g1	354.088439	260.766015	174.852502	294.339038	230.090368	199.973712	139.736826	249.810749	146.683202	193.654417	108.374746	224.600968
HMEL004304g1.t1	HMEL004304g1	118.027083	90.558539	80.790066	105.539009	79.843523	76.982999	26.992737	71.609643	34.980642	40.29185	29.277123	50.63098
HMEL004301g1.t1	HMEL004301g1	31.684874	0	0	0	0	0	0	0	0	14.542074	9.961861	0
HMEL004301g1.t2	HMEL004301g1	0	5.016956	13.061891	19.9142	4.086176	11.612419	4.564637	13.342173	14.974892	0	0	8.43292
HMEL004297g1.t1	HMEL004297g1	135.744346	93.356396	118.977814	94.209915	92.451739	112.296837	55.74772	61.396087	76.418774	86.288428	36.55319	60.96236
HMEL004294g1.t1	HMEL004294g1	46.851054	53.649552	66.99412	42.976733	38.898558	68.010062	42.041251	37.324469	26.577921	45.677031	19.941114	42.763466
HMEL016425g1.t1	HMEL016425g1	92.871592	110.264019	146.049962	81.909296	117.576262	130.089278	334.922886	201.426123	278.466884	270.469205	133.876301	116.235202
HMEL016423g1.t1	HMEL016423g1	619.489169	521.239043	554.273052	755.269654	665.3083	592.40836	323.545243	309.77307	479.073446	615.100006	279.776632	318.995746
HMEL016422g3.t1	HMEL016422g3	0	0.427624	1.318617	0	0	0	3.36189	2.453646	9.170062	16.019432	5.48167	7.279776
HMEL034833g1.t1	HMEL034833g1	576.21964	394.733105	1140.816848	394.315067	584.575435	1182.144915	4482.04863	2877.439251	2843.229899	2257.918068	2110.721223	5088.776837
HMEL016418g1.t1	HMEL016418g1	107.378631	82.441148	72.876609	104.589047	81.886902	59.561647	101.92592	98.936775	111.272195	156.084614	83.306607	50.193916
HMEL016417g1.t1	HMEL016417g1	0	0	18.973705	10.390494	9.961033	20.951835	21.114125	24.940981	0	0	0	0
HMEL016417g1.t2	HMEL016417g1	32.415919	38.056284	0	35.888198	29.984317	0	0	0	23.223526	13.545296	19.865432	13.176405
HMEL008960g2.t1	HMEL008960g2	0.355419	0.19095	0	1.283351	0	0	0.767682	0	0	0.49644	3.564308	1.87765
HMEL015726g1.t1	HMEL015726g1	48.768689	17.86081	54.199551	13.224714	0	27.230258	0	0	241.950837	203.749229	71.935879	0
HMEL015730g1.t1	HMEL015730g1	0	28.371762	56.954426	0	0	0	0	0	29.420685	24.100849	3.149086	34.640105
HMEL015730g1.t2	HMEL015730g1	42.900268	0	0	21.487755	26.541201	51.126276	26.942378	40.381837	0	0	0	0
HMEL008748g1.t1	HMEL008748g1	76.602223	54.071215	27.592719	79.065348	45.619407	19.426338	16.877463	19.982392	13.194733	8.081584	12.746533	18.710466
HMEL008748g2.t1	HMEL008748g2	55.338333	42.20351	26.039972	45.2254	33.318309	49.575426	11.195079	16.757834	32.589122	23.390026	18.289983	14.588985
HMEL008751g1.t1	HMEL008751g1	1.846233	8.214215	0	2.250283	9.765557	7.831606	0	17.347243	0	0	0	23.848446
HMEL008751g1.t2	HMEL008751g1	15.405487	12.194777	20.424368	28.957198	36.022079	17.927666	31.795803	29.845786	22.556128	20.015461	36.729301	41.889881
HMEL008753g1.t1	HMEL008753g1	368.640932	331.142387	218.756647	362.034107	282.797161	188.217662	114.604057	126.092273	56.192658	86.562872	125.3103	136.758343
HMEL008759g1.t1	HMEL008759g1	157.903254	121.679835	94.453689	136.513444	97.341371	80.584756	30.795179	78.724266	35.107604	47.791027	33.878376	87.280941
HMEL008760g1.t1	HMEL008760g1	571.921769	557.565271	914.683323	478.713964	772.992026	948.601803	4235.3046	395.840151	6096.50532	5068.54484	5196.384777	398.905457
HMEL008762g1.t1	HMEL008762g1	23.047844	32.556575	0	0	0	37.562754	0	0	3.66032	0	0	27.474116
HMEL008762g1.t2	HMEL008762g1	0	0	0	0	0	0	60.496983	0	0	12.647962	17.73597	0
HMEL008762g1.t4	HMEL008762g1	0	0	38.371012	43.110524	32.385769	0	0	57.505283	0	0	0	0
HMEL034846g1.t1	HMEL034846g1	11.584977	10.141374	13.634652	13.006272	6.666546	14.063973	3.993847	21.752456	7.958032	2.581131	5.334202	13.008412
HMEL034879g1.t1	HMEL034879g1	14.019399	56.587383	24.467558	22.16808	42.134902	28.70382	35.071716	10.679865	38.366161	16.629451	35.089955	10.527726
HMEL017882g1.t1	HMEL017882g1	116.200883	62.071203	70.694944	91.517746	50.229908	79.017385	42.130032	55.310606	59.817211	64.094587	34.866549	37.901279
HMEL034878g1.t1	HMEL034878g1	30.114281	29.991488	38.055144	13.211017	5.848175	37.762659	16.938866	25.802494	18.581744	10.585531	9.508065	9.005806
HMEL016606g1.t1	HMEL016606g1	26.134674	23.530887	38.09471	26.223343	23.370198	12.530897	0	67.077104	61.687725	63.85932	18.293882	0
HMEL016609g1.t1	HMEL016609g1	0	0	0	0	0	0	0	0	0	0	0	17.822892
HMEL034869g1.t1	HMEL034869g1	4.522262	0	0	0	4.730178	0	36.51454	0	18.657034	22.208967	7.382512	7.274473
HMEL003138g1.t1	HMEL003138g1	12.665063	10.683666	8.508108	11.720124	12.023773	9.13914	5.577806	25.281941	13.348364	6.591746	8.891665	33.510583
HMEL006775g1.t1	HMEL006775g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL006786g1.t1	HMEL006786g1	464.958796	47.947989	109.311077	422.662487	35.13843	115.646564	445.006248	390.397137	182.038896	188.630297	321.818588	444.656195
HMEL002480g1.t1	HMEL002480g1	107.213821	155.699123	25.742066	140.936125	109.112905	30.112783	59.519978	69.341737	35.672193	34.707444	38.958156	70.264506
HMEL002475g1.t1	HMEL002475g1	0.176107	0.19041	0.290004	0	0.364695	0.598313	1.531107	0.563651	0	0.495085	2.558567	0.312101
HMEL020237g3.t1	HMEL020237g3	36.152337	26.765898	22.77236	30.18035	22.377397	24.313335	7.849326	16.608725	13.968229	12.581574	6.162863	17.879885
HMEL020237g2.t1	HMEL020237g2	28.265401	8.045719	12.615251	18.493575	15.618376	16.274301	13.036426	9.82979	9.521553	10.886971	5.384261	1.711406
HMEL034854g1.t1	HMEL034854g1	0.05894	0.190787	0	0.142715	0	0.198733	1.814405	2.110324	0.868797	3.217135	1.75744	1.402102
HMEL034853g1.t1	HMEL034853g1	0	0	0	0	0	0	0	0	0	7.82194	10.528882	0
HMEL034852g1.t1	HMEL034852g1	0	0	0	0	0	0	0	0	11.822565	13.473143	11.305914	2.143802
HMEL003582-RA	HMEL003582-RA	0	0	0	0	0	0	0	0	0	0	0	0
HMEL034881g1.t1	HMEL034881g1	0	0	0	0	0	0	0	0	0	0	15.122288	0
HMEL017878g1.t1	HMEL017878g1	14.116965	7.196867	0.694573	15.226644	6.504295	0.714201	5.297933	3.8647	3.849312	25.767053	7.184952	7.626895
HMEL017877g1.t1	HMEL017877g1	0	5.037302	0	0	4.9236	0	0	0	6.909215	39.402592	26.751948	0
HMEL017954g1.t1	HMEL017954g1	0	6.814255	5.508541	27.794648	0	10.878092	0	9.696019	0	31.619589	10.634476	31.009784
HMEL017955g1.t1	HMEL017955g1	1637.884493	1612.027883	846.929462	1756.133076	1426.219553	884.71603	783.436542	1057.803372	819.076546	1229.10251	352.062577	691.177164
HMEL007770-RA	HMEL007770-RA	102.397404	119.116076	161.941261	152.953872	81.155611	129.463772	42.996888	48.887464	29.454349	21.774742	23.794163	34.961329
HMEL021420g1.t1	HMEL021420g1	11.535998	21.632835	3.866367	24.883763	33.241961	15.265024	18.051822	13.723145	9.686797	72.798739	49.57897	32.758824
HMEL034911g1.t1	HMEL034911g1	8.010451	12.553275	1.762828	15.28383	11.035524	3.380128	3.719318	0.500108	1.886302	3.087404	2.859262	2.384094
HMEL034913g1.t1	HMEL034913g1	20.229802	15.428631	21.004271	22.574138	9.197041	19.583359	20.58656	16.047254	22.381627	15.236612	26.276475	7.076905
HMEL011816g1.t1	HMEL011816g1	167.479515	185.7295	339.372885	217.008188	193.637368	282.324217	213.191144	105.964631	308.634587	313.875149	482.153787	347.137665
HMEL011820g1.t1	HMEL011820g1	0	0	0	0	3.279207	0	0	0	0	38.300855	25.818978	0
HMEL011820g2.t1	HMEL011820g2	0.749063	0.80309	2.495849	0	0.777148	0	6.156967	2.278951	13.384751	15.452411	23.664246	7.177211
HMEL011822g1.t1	HMEL011822g1	1.670675	1.741558	5.556613	2.560014	0	8.243625	0	14.980032	7.153354	40.796223	5.549054	5.249857
HMEL017603g1.t1	HMEL017603g1	0	0	0	0	0	0	9.32494	14.172289	0	5.779732	0	22.567601
HMEL005295g1.t1	HMEL005295g1	178.034577	135.677993	40.922539	195.555212	134.504768	35.353553	23.169195	46.814412	22.378305	19.899359	32.486028	30.454959
HMEL005297g1.t1	HMEL005297g1	39.949932	77.961992	81.601834	66.293314	74.9961	65.017676	17.478736	33.530952	12.861307	16.261171	12.503802	51.044287
HMEL018010g1.t1	HMEL018010g1	1.447954	0.879299	4.442668	4.377868	0.933376	4.433498	66.651643	50.141342	61.910214	44.454616	39.52274	38.906273
HMEL002597g1.t1	HMEL002597g1	29.348462	15.464518	33.705929	19.113135	20.465702	16.526217	59.704942	88.504795	0	12.044281	192.073209	86.889834
HMEL005226g1.t1	HMEL005226g1	0	0	0	0	0	0	0	0	0	0	0	0
HmIR75d_1.mrna	HmIR75d_1	0	0	0	0	0	0	6.318565	0	13.81843	31.522073	8.193201	5.058407
HMEL004500g3.t1	HMEL004500g3	0	0	0	14.583819	0	0	0	0	0	0	100.548793	0
HMEL004500g1.t1	HMEL004500g1	0	0	0	5.748261	0	0	0	0	0	18.075347	4.10133	7.847464
HMEL034945g1.t1	HMEL034945g1	0	0	0	0	0	0	0	57.358612	0	0	22.04982	0
HMEL004497g1.t1	HMEL004497g1	0	0	0	0	0	0	0	21.577511	116.015405	17.481484	58.25359	0
HMEL004496g1.t1	HMEL004496g1	20.876373	20.541967	11.773	23.030201	21.923231	18.206792	42.029551	81.294717	21.477876	34.296707	31.88766	66.180052
HMEL004495g1.t1	HMEL004495g1	188.004728	95.606965	72.069713	185.706199	68.843464	43.614167	29.945656	37.176435	28.578646	24.161102	45.551213	26.505731
HMEL004494g2.t1	HMEL004494g2	2.75819	0	0	0	0	0	0	0	0	73.616391	36.377078	0
HMEL004494g2.t2	HMEL004494g2	0	0	0	0	0	0	10.847311	0	22.972454	0	0	30.59649
HMEL004493g1.t1	HMEL004493g1	0	0	0	0	0	0	0	0	53.498129	56.407308	268.722768	24.735428
HMEL004486g1.t1	HMEL004486g1	21.923432	24.07835	16.967585	20.918959	15.636281	13.36792	14.188126	37.78293	35.644499	62.74235	40.892299	35.542215
HMEL004490g1.t1	HMEL004490g1	221.23049	137.715768	216.796718	231.687552	152.438354	399.234948	573.358274	2153.798527	826.978978	952.485721	715.333283	2713.795627
HMEL004491g1.t1	HMEL004491g1	1.345241	7.231355	3.364288	7.940671	1.398535	4.581488	30.623158	51.271568	12.092084	13.989902	12.366786	58.375124
HMEL008663g1.t1	HMEL008663g1	0.370689	0.40086	0.610848	0.297923	0.191994	1.890222	1.609957	3.554617	5.346029	18.206131	11.421311	5.57017
HMEL008660g1.t1	HMEL008660g1	90.219988	95.252844	75.176388	90.786146	68.751581	69.99745	130.234765	242.501334	113.696088	91.828121	102.166337	255.043828
HMEL031263g1.t1	HMEL031263g1	83.299153	136.623973	139.417651	141.297224	150.057331	118.479182	92.15057	53.663388	76.293508	43.495228	90.114693	52.892558
HMEL031263g1.t2	HMEL031263g1	84.261677	138.004329	127.727549	140.205362	148.903728	119.082979	83.602729	56.196915	59.117441	45.617905	91.348439	43.943464
